PointID,Lat,Long,Site,Turbine,Distance
9747,2301497,756321,2,6,23.70166238
9748,2301633,756231,2,5,19.22653111
9749,2300806,756928,2,12,19.91066495
9750,2301625,756274,2,5,25.33536458
9751,2301158,756690,2,10,64.13126132
9752,2300599,757010,2,13,72.68709366
9753,2301240,756624,2,9,53.15271795
9754,2301956,756183,2,3,58.00834449
9755,2300815,756867,2,12,42.49925857
9756,2301335,756521,2,8,14.45618211
9757,2301106,756687,2,10,12.32313592
9758,2301208,756608,2,9,21.38093136
9759,2300667,756960,2,13,54.78685595
9760,2300688,756943,2,13,73.46562996
9761,2302293,756102,2,1,31.85386312
9762,2301325,756536,2,8,25.34239928
9763,2301995,756176,2,3,45.96149726
9764,2300956,756801,2,11,33.65552188
9765,2301673,756290,2,5,55.9091182
9766,2300735,756921,2,12,70.57185401
9767,2301204,756603,2,9,15.51358198
9768,2301001,756833,2,11,49.24034274
9769,2302266,756108,2,1,6.815188611
9770,2301258,756623,2,9,66.91313194
9771,2301645,756242,2,5,13.95222916
9772,2301957,756181,2,3,55.77273555
9773,2301438,756430,2,7,9.705605975
9774,2300817,756933,2,12,27.86122357
9775,2301519,756357,2,6,62.04270142
9776,2302110,756109,2,2,22.8413767
9777,2300448,757152,2,14,45.26346903
9778,2302276,756075,2,1,31.85657225
9779,2301443,756433,2,7,12.28049622
9780,2300968,756843,2,11,59.77216537
9781,2301991,756185,2,3,53.95976678
9782,2300989,756802,2,11,16.20084421
9783,2302313,756106,2,1,51.90743103
9784,2300798,756943,2,12,35.42727733
9785,2301631,756272,2,5,21.95628153
9786,2301620,756266,2,5,20.91651736
9787,2302108,756113,2,2,21.16466134
9788,2301472,756449,2,7,41.70530646
9789,2302115,756108,2,2,21.21385608
9790,2302305,756063,2,1,59.47024294
9791,2300672,756948,2,13,66.59987827
9792,2301106,756707,2,10,21.54269433
9793,2300663,756957,2,13,58.22818377
9794,2301197,756597,2,9,10.12106841
9795,2302304,756068,2,1,55.43566357
9796,2301822,756158,2,4,25.69288744
9797,2301974,756130,2,3,9.116777436
9798,2300800,756883,2,12,25.53500301
9799,2302280,756079,2,1,30.65853871
9800,2301647,756310,2,5,61.24387233
9801,2302022,756167,2,3,52.66633869
9802,2301189,756623,2,9,37.27016536
9803,2302081,756116,2,2,43.97845483
9804,2301081,756707,2,10,21.97220241
9805,2302139,756139,2,2,19.3593928
9806,2301130,756712,2,10,42.72238616
9807,2302236,756108,2,1,25.62336426
9808,2300647,757014,2,13,24.54879193
9809,2302027,756163,2,3,54.05734391
9810,2300825,756909,2,12,20.62444615
9811,2300511,757157,2,14,18.39480439
9812,2301631,756258,2,5,8.248775572
9813,2301137,756712,2,10,48.78492676
9814,2301220,756641,2,9,56.49204215
9815,2301368,756553,2,8,60.4194919
9816,2302276,756089,2,1,20.52866279
9817,2300814,756914,2,12,11.24582495
9818,2301441,756446,2,7,25.1533534
9819,2302106,756093,2,2,38.62551086
9820,2301390,756520,2,8,65.76740683
9821,2301835,756120,2,4,21.03407391
9822,2301434,756479,2,7,58.60004938
9823,2300797,756887,2,12,22.40891293
9824,2300973,756796,2,11,16.4921361
9825,2300703,756945,2,13,76.37774928
9826,2302002,756110,2,3,28.81969519
9827,2300801,756948,2,12,39.98989346
9828,2301244,756621,2,9,54.25660168
9829,2301353,756523,2,8,30.69149721
9830,2301382,756539,2,8,63.74752859
9831,2301491,756291,2,6,11.97831371
9832,2301350,756539,2,8,37.85915214
9833,2302162,756096,2,2,49.74534038
9834,2301836,756203,2,4,62.89342466
9835,2301386,756535,2,8,65.77091911
9836,2301963,756129,2,3,20.14174846
9837,2302319,756100,2,1,57.91960114
9838,2301438,756421,2,7,3.233788387
9839,2300494,757130,2,14,22.13596234
9840,2302078,756112,2,2,48.01560256
9841,2301639,756314,2,5,64.00505526
9842,2301892,756192,2,4,72.9209604
9843,2302133,756141,2,2,16.56808044
9844,2300491,757099,2,14,53.17189134
9845,2300687,756950,2,13,66.42217691
9846,2301250,756631,2,9,65.2626143
9847,2301093,756756,2,10,66.81141429
9848,2300662,756956,2,13,59.3700344
9849,2300798,756940,2,12,32.48103722
9850,2300520,757132,2,14,33.46362844
9851,2300665,757018,2,13,7.373112311
9852,2300441,757163,2,14,53.38301629
9853,2300682,757020,2,13,11.77109108
9854,2300967,756792,2,11,20.05594558
9855,2301992,756139,2,3,11.65030604
9856,2301248,756619,2,9,56.3367946
9857,2301622,756320,2,5,70.7644819
9858,2300658,757022,2,13,15.43234866
9859,2302003,756115,2,3,26.04275774
9860,2301648,756246,2,5,14.88736036
9861,2300505,757159,2,14,13.60270666
9862,2301002,756792,2,11,16.92639811
9863,2301890,756188,2,4,68.68817413
9864,2301080,756683,2,10,15.19380397
9865,2301680,756284,2,5,57.29998864
9866,2301316,756543,2,8,33.54428418
9867,2301186,756619,2,9,34.71078256
9868,2301086,756757,2,10,68.2613337
9869,2301830,756169,2,4,30.61828318
9870,2302315,756066,2,1,65.43072211
9871,2301236,756620,2,9,47.49975396
9872,2301094,756695,2,10,5.807071459
9873,2302210,756094,2,1,51.98782546
9874,2301500,756321,2,6,23.38647471
9875,2302136,756115,2,2,17.67268202
9876,2302231,756082,2,1,36.86866686
9877,2300510,757137,2,14,22.55755813
9878,2300976,756815,2,11,30.67775339
9879,2300603,757011,2,13,68.63588701
9880,2301427,756483,2,7,63.76054413
9881,2301275,756601,2,9,75.05673072
9882,2301375,756545,2,8,60.7408166
9883,2300965,756788,2,11,21.24297891
9884,2300494,757122,2,14,30.13270696
9885,2301312,756515,2,8,13.61072375
9886,2301209,756614,2,9,27.40130336
9887,2301336,756580,2,8,70.22507957
9888,2300803,756866,2,12,42.17730644
9889,2301343,756529,2,8,25.76944705
9890,2300657,757010,2,13,15.25121586
9891,2301445,756464,2,7,43.31665254
9892,2302324,756068,2,1,72.01647586
9893,2301321,756501,2,8,10.4153349
9894,2300798,756944,2,12,36.41130839
9895,2301506,756299,2,6,5.208761791
9896,2302322,756059,2,1,75.18994611
9897,2301491,756314,2,6,19.16572982
9898,2300804,756924,2,12,15.8505703
9899,2301098,756688,2,10,4.29556503
9900,2300805,756913,2,12,4.883582589
9901,2301840,756175,2,4,34.73017802
9902,2302115,756125,2,2,8.809386448
9903,2300824,756937,2,12,34.87854325
9904,2301338,756534,2,8,26.76717021
9905,2302234,756081,2,1,35.08096914
9906,2300677,757016,2,13,5.635599803
9907,2301868,756183,2,4,50.75630074
9908,2300463,757129,2,14,38.08638639
9909,2301259,756617,2,9,64.8474828
9910,2300668,756978,2,13,36.76925054
9911,2301125,756722,2,10,45.22227636
9912,2300813,756959,2,12,51.56905447
9913,2302072,756117,2,2,52.51182428
9914,2300486,757106,2,14,46.69208957
9915,2302037,756140,2,3,54.67490129
9916,2301468,756436,2,7,30.76059797
9917,2300495,757119,2,14,33.16919698
9918,2300812,756907,2,12,7.694178248
9919,2302125,756131,2,2,3.866017279
9920,2300963,756845,2,11,63.33277945
9921,2301448,756414,2,7,9.629184146
9922,2301398,756519,2,8,73.5749645
9923,2301108,756704,2,10,20.46358422
9924,2302266,756084,2,1,19.79217006
9925,2302244,756094,2,1,19.47500952
9926,2302139,756129,2,2,15.61595625
9927,2301095,756687,2,10,2.466430402
9928,2301451,756417,2,7,10.50018035
9929,2300992,756818,2,11,32.4793558
9930,2301829,756167,2,4,29.13380622
9931,2302000,756146,2,3,22.27701126
9932,2301160,756683,2,10,66.4156885
9933,2301202,756592,2,9,4.334169564
9934,2300524,757139,2,14,33.4211943
9935,2301442,756428,2,7,7.193607394
9936,2301997,756129,2,3,14.27864247
9937,2302235,756106,2,1,26.31857511
9938,2301233,756625,2,9,49.02441867
9939,2300690,756943,2,13,73.93938589
9940,2302157,756091,2,2,49.53526915
9941,2301463,756444,2,7,31.77976066
9942,2302026,756171,2,3,58.31697549
9943,2300651,757022,2,13,21.83433959
9944,2301509,756299,2,6,8.141842506
9945,2301158,756689,2,10,64.12649436
9946,2300988,756834,2,11,47.98434487
9947,2300963,756838,2,11,56.8749308
9948,2301516,756409,2,7,75.70264848
9949,2301382,756528,2,8,59.67594994
9950,2302128,756139,2,2,12.40659863
9951,2301477,756297,2,6,23.98197655
9952,2301344,756532,2,8,28.6412046
9953,2300497,757164,2,14,12.45027825
9954,2302234,756080,2,1,35.72199877
9955,2302158,756128,2,2,34.54352167
9956,2300523,757115,2,14,47.56511777
9957,2300813,756934,2,12,27.24118901
9958,2300823,756941,2,12,37.75002224
9959,2300462,757130,2,14,38.29950429
9960,2300680,756941,2,13,74.08276443
9961,2301702,756265,2,5,69.86164827
9962,2302270,756103,2,1,8.833617368
9963,2302117,756124,2,2,7.325932677
9964,2301829,756176,2,4,37.56099926
9965,2302202,756092,2,1,60.21796738
9966,2301347,756512,2,8,22.1412195
9967,2300670,757003,2,13,11.70028996
9968,2301974,756158,2,3,27.84236396
9969,2301394,756519,2,8,69.60223704
9970,2301836,756177,2,4,37.01192869
9971,2301104,756677,2,10,15.85057977
9972,2300812,756916,2,12,10.92808212
9973,2302024,756162,2,3,51.04200261
9974,2301108,756708,2,10,23.52028654
9975,2300680,757019,2,13,9.535260098
9976,2301073,756703,2,10,25.0262438
9977,2301851,756139,2,4,10.47816134
9978,2302291,756109,2,1,30.39136384
9979,2301840,756126,2,4,14.2875913
9980,2301954,756148,2,3,33.26766044
9981,2301928,756186,2,3,77.30663898
9982,2300975,756830,2,11,45.34198224
9983,2300681,756953,2,13,62.32025181
9984,2302109,756106,2,2,25.87221849
9985,2301250,756611,2,9,54.12434596
9986,2300503,757136,2,14,18.83552571
9987,2301223,756640,2,9,56.64041513
9988,2301637,756228,2,5,22.45368341
9989,2300511,757128,2,14,29.94233506
9990,2301345,756526,2,8,25.28662099
9991,2300665,757003,2,13,13.31584714
9992,2301848,756163,2,4,23.89958295
9993,2300805,756935,2,12,26.85256373
9994,2301155,756687,2,10,61.16557266
9995,2300686,757007,2,13,16.33347437
9996,2301839,756122,2,4,18.34488117
9997,2301693,756275,2,5,64.25240461
9998,2301648,756305,2,5,56.61713079
9999,2301444,756431,2,7,10.52335438
10000,2302141,756122,2,2,18.36750635
10001,2300815,756925,2,12,19.90698819
10002,2300683,757012,2,13,11.74939935
10003,2301651,756253,2,5,17.50212268
10004,2301630,756242,2,5,9.016689994
10005,2301659,756292,2,5,48.83821351
10006,2302291,756115,2,1,32.08292686
10007,2301349,756558,2,8,53.12361058
10008,2301996,756135,2,3,13.45802477
10009,2301425,756452,2,7,35.12670191
10010,2301641,756235,2,5,16.86464641
10011,2300453,757151,2,14,40.2789775
10012,2301080,756722,2,10,35.61876302
10013,2302068,756128,2,2,55.4634915
10014,2301827,756177,2,4,39.16219433
10015,2300802,756923,2,12,15.03731289
10016,2302120,756133,2,2,6.537559912
10017,2301964,756143,2,3,22.10871391
10018,2300994,756794,2,11,11.16926824
10019,2301840,756148,2,4,7.748242709
10020,2302321,756073,2,1,67.01827956
10021,2302117,756095,2,2,33.09045315
10022,2301922,756178,2,3,76.59107279
10023,2302295,756090,2,1,36.31303066
10024,2301984,756153,2,3,21.38352709
10025,2301903,756184,2,4,76.19496745
10026,2301881,756183,2,4,58.80144441
10027,2301323,756521,2,8,10.51518907
10028,2300816,756960,2,12,53.12910106
10029,2301116,756726,2,10,42.94447903
10030,2300992,756816,2,11,30.51415005
10031,2300660,757009,2,13,12.82759467
10032,2300803,756938,2,12,29.87818567
10033,2301997,756127,2,3,14.77989279
10034,2301420,756452,2,7,37.69863641
10035,2300477,757149,2,14,16.56056849
10036,2302116,756101,2,2,27.48556875
10037,2301345,756505,2,8,20.88159
10038,2301881,756189,2,4,63.29541741
10039,2300989,756783,2,11,4.172883056
10040,2301339,756578,2,8,68.80258717
10041,2301265,756607,2,9,66.71478116
10042,2301193,756585,2,9,8.575874638
10043,2301482,756427,2,7,41.23138837
10044,2302178,756095,2,2,63.46463968
10045,2301630,756253,2,5,4.649161047
10046,2301262,756617,2,9,67.53865579
10047,2301184,756661,2,9,75.21852714
10048,2301425,756422,2,7,16.27105366
10049,2301623,756241,2,5,14.13589397
10050,2301466,756453,2,7,40.58710863
10051,2301848,756202,2,4,62.16703359
10052,2301984,756134,2,3,2.574573906
10053,2302066,756123,2,2,57.63313361
10054,2301094,756698,2,10,8.80660428
10055,2301865,756192,2,4,57.19134782
10056,2302263,756104,2,1,2.001248562
10057,2301193,756590,2,9,8.425356123
10058,2301339,756543,2,8,35.28231853
10059,2302052,756145,2,3,70.31284968
10060,2301452,756457,2,7,37.7223725
10061,2300660,756984,2,13,32.70263269
10062,2301398,756510,2,8,73.10345957
10063,2300739,756934,2,12,70.31523006
10064,2300985,756783,2,11,3.261924738
10065,2300671,756998,2,13,16.60713055
10066,2302001,756146,2,3,23.05058851
10067,2300664,756997,2,13,19.14613238
10068,2301476,756443,2,7,41.22697403
10069,2300855,756856,2,12,72.67151835
10070,2300484,757159,2,14,11.53656052
10071,2301850,756147,2,4,11.55816876
10072,2301098,756670,2,10,19.632796
10073,2301082,756693,2,10,12.46878017
10074,2300650,756994,2,13,29.80480138
10075,2302218,756089,2,1,45.44196294
10076,2301429,756424,2,7,12.62991636
10077,2301397,756520,2,8,72.70322415
10078,2302322,756100,2,1,60.91526242
10079,2301021,756808,2,11,41.18294979
10080,2301823,756127,2,4,22.04484214
10081,2301648,756278,2,5,31.24102268
10082,2302067,756116,2,2,57.61082268
10083,2301470,756446,2,7,38.21438979
10084,2300979,756818,2,11,32.7398374
10085,2302111,756092,2,2,37.5796393
10086,2302262,756084,2,1,19.21140276
10087,2300516,757136,2,14,27.87348612
10088,2302282,756112,2,1,22.61653368
10089,2300759,756921,2,12,47.17549553
10090,2302280,756091,2,1,22.43444663
10091,2302301,756078,2,1,47.13020046
10092,2301854,756146,2,4,14.57201651
10093,2301322,756506,2,8,5.486547283
10094,2301492,756281,2,6,18.89996824
10095,2302117,756097,2,2,31.13139395
10096,2301623,756266,2,5,19.08333038
10097,2300811,756962,2,12,54.24954543
10098,2301202,756608,2,9,20.26317413
10099,2300821,756906,2,12,16.74624671
10100,2300656,757004,2,13,18.81122498
10101,2301510,756406,2,7,70.3543857
10102,2300989,756786,2,11,2.847060414
10103,2301399,756507,2,8,74.1907245
10104,2301426,756433,2,7,19.48428565
10105,2302128,756095,2,2,32.76950548
10106,2301343,756502,2,8,20.06453591
10107,2301639,756289,2,5,39.14456665
10108,2301078,756689,2,10,15.8749891
10109,2301632,756288,2,5,37.82618007
10110,2302138,756093,2,2,37.39570683
10111,2302292,756089,2,1,33.9416263
10112,2302117,756109,2,2,19.55191268
10113,2302309,756111,2,1,48.46437244
10114,2301221,756634,2,9,50.33578673
10115,2301510,756341,2,6,44.29563409
10116,2301853,756155,2,4,19.25079388
10117,2301480,756285,2,6,24.4847871
10118,2301346,756554,2,8,48.20557438
10119,2300981,756777,2,11,10.41545741
10120,2302309,756086,2,1,50.82780141
10121,2301512,756337,2,6,40.88128177
10122,2301903,756180,2,4,73.97211005
10123,2301183,756618,2,9,35.25728614
10124,2302134,756108,2,2,22.12503762
10125,2300499,757123,2,14,29.6833224
10126,2301678,756283,2,5,55.09627481
10127,2302143,756095,2,2,37.8816115
10128,2300630,756990,2,13,48.27807562
10129,2300974,756814,2,11,30.47688555
10130,2300764,756879,2,12,49.81525448
10131,2301625,756250,2,5,8.723800688
10132,2300654,757031,2,13,24.01499501
10133,2300474,757127,2,14,31.65872753
10134,2302151,756100,2,2,38.8858289
10135,2301962,756185,2,3,57.33052268
10136,2302291,756086,2,1,34.43154652
10137,2301331,756519,2,8,10.334815
10138,2302121,756126,2,2,2.858056962
10139,2300997,756838,2,11,53.06907341
10140,2301849,756122,2,4,20.11319629
10141,2302122,756093,2,2,34.48455436
10142,2301083,756713,2,10,26.17156623
10143,2302033,756160,2,3,57.51027065
10144,2301211,756629,2,9,42.41073479
10145,2301629,756262,2,5,12.69736581
10146,2301862,756185,2,4,49.58123098
10147,2301622,756248,2,5,11.92828145
10148,2301425,756450,2,7,33.36579067
10149,2301977,756183,2,3,51.70416261
10150,2301254,756612,2,9,58.17185768
10151,2301102,756672,2,10,19.0178621
10152,2300790,756907,2,12,14.43911281
10153,2300824,756913,2,12,20.19700916
10154,2300973,756795,2,11,15.90889541
10155,2302267,756101,2,1,6.230360808
10156,2302327,756072,2,1,72.84788669
10157,2300669,756953,2,13,61.6507079
10158,2300482,757112,2,14,41.67461132
10159,2301200,756610,2,9,22.2723287
10160,2301311,756503,2,8,15.86940456
10161,2301232,756622,2,9,46.1104221
10162,2301664,756259,2,5,31.5280367
10163,2301207,756644,2,9,56.550521
10164,2300440,757161,2,14,53.99785022
10165,2301661,756282,2,5,41.88730474
10166,2301337,756504,2,8,13.81116943
10167,2301984,756133,2,3,1.706232926
10168,2300688,756942,2,13,74.44054933
10169,2300680,756957,2,13,58.21606638
10170,2301097,756716,2,10,26.98737999
10171,2300491,757157,2,14,5.375949086
10172,2301213,756609,2,9,24.33972937
10173,2302140,756142,2,2,22.02595945
10174,2301208,756653,2,9,65.6057408
10175,2301488,756425,2,7,46.95376223
10176,2302308,756073,2,1,55.72100857
10177,2301619,756264,2,5,20.16916207
10178,2301333,756517,2,8,10.28793473
10179,2301870,756196,2,4,63.00518443
10180,2301631,756264,2,5,14.05298183
10181,2300512,757147,2,14,19.42462943
10182,2300657,757033,2,13,23.45373713
10183,2300648,757021,2,13,24.39639287
10184,2301664,756250,2,5,30.27954918
10185,2302249,756095,2,1,14.66983967
10186,2300760,756925,2,12,47.48165097
10187,2301838,756201,2,4,60.78062245
10188,2301839,756131,2,4,9.411942685
10189,2302315,756078,2,1,59.43515623
10190,2302290,756097,2,1,29.48921152
10191,2301970,756155,2,3,26.71681176
10192,2302016,756167,2,3,48.38756897
10193,2300961,756843,2,11,62.2564001
10194,2301965,756164,2,3,37.01244157
10195,2300488,757139,2,14,14.13979592
10196,2301898,756178,2,4,68.68748114
10197,2302109,756098,2,2,32.81202965
10198,2302258,756095,2,1,8.784713758
10199,2302115,756136,2,2,12.02605877
10200,2300681,757007,2,13,12.13249295
10201,2301509,756280,2,6,19.37457095
10202,2301512,756295,2,6,11.33659558
10203,2302271,756110,2,1,11.95776717
10204,2301189,756620,2,9,34.44706992
10205,2302159,756098,2,2,46.15787354
10206,2301897,756191,2,4,75.85525338
10207,2301212,756632,2,9,45.56196907
10208,2302002,756147,2,3,24.4563127
10209,2300639,757005,2,13,33.92751958
10210,2300736,756890,2,12,70.76134099
10211,2301479,756301,2,6,22.22994376
10212,2301995,756126,2,3,13.28906433
10213,2301080,756724,2,10,37.46890816
10214,2301145,756702,2,10,52.70554315
10215,2300479,757148,2,14,14.84744519
10216,2300997,756791,2,11,11.92222098
10217,2301684,756280,2,5,58.43991015
10218,2301643,756260,2,5,13.48634489
10219,2301508,756332,2,6,35.07714355
10220,2300659,757031,2,13,20.64715441
10221,2301636,756281,2,5,30.8712212
10222,2301852,756161,2,4,23.65359307
10223,2301993,756123,2,3,13.24080174
10224,2300661,756999,2,13,18.82631629
10225,2301865,756183,2,4,49.20162868
10226,2301109,756686,2,10,15.45980203
10227,2300982,756825,2,11,39.16962794
10228,2301427,756485,2,7,65.71161379
10229,2302116,756091,2,2,37.20925274
10230,2302134,756107,2,2,23.00922618
10231,2302100,756088,2,2,45.90202272
10232,2301333,756546,2,8,36.25864312
10233,2302118,756139,2,2,12.77261483
10234,2302303,756113,2,1,42.96561178
10235,2301451,756465,2,7,45.22028955
10236,2300750,756927,2,12,57.56516289
10237,2301236,756635,2,9,58.72435292
10238,2301386,756536,2,8,66.14754872
10239,2300798,756903,2,12,8.211941237
10240,2300734,756891,2,12,72.45295286
10241,2301651,756240,2,5,20.07142991
10242,2302035,756159,2,3,58.78641706
10243,2301330,756518,2,8,8.939966504
10244,2302118,756109,2,2,19.24462755
10245,2302249,756092,2,1,16.53374113
10246,2300642,757004,2,13,31.38509495
10247,2301638,756255,2,5,6.420552814
10248,2301499,756302,2,6,4.791534139
10249,2301629,756274,2,5,24.25100201
10250,2300637,756988,2,13,43.59569687
10251,2301510,756415,2,7,69.01797583
10252,2302324,756068,2,1,72.01647586
10253,2301425,756415,2,7,17.2515213
10254,2302209,756087,2,1,54.62397455
10255,2300484,757123,2,14,30.56139114
10256,2301387,756532,2,8,65.66552826
10257,2301014,756817,2,11,41.63245552
10258,2301203,756577,2,9,10.91879232
10259,2301326,756573,2,8,62.35191257
10260,2302098,756120,2,2,26.52938917
10261,2301837,756134,2,4,7.234187245
10262,2301169,756677,2,10,76.10944014
10263,2300841,756859,2,12,61.28804923
10264,2301502,756327,2,6,29.38413176
10265,2301220,756645,2,9,60.27689131
10266,2301962,756135,2,3,21.2350849
10267,2301332,756506,2,8,8.491890314
10268,2301438,756472,2,7,51.25418995
10269,2301108,756717,2,10,31.18824264
10270,2301321,756545,2,8,34.56288184
10271,2301522,756354,2,6,60.16026928
10272,2302253,756090,2,1,15.51741589
10273,2302281,756110,2,1,20.96707409
10274,2301645,756270,2,5,22.77579194
10275,2301971,756163,2,3,33.56471407
10276,2302055,756137,2,2,69.12318634
10277,2300678,756950,2,13,64.92035571
10278,2301440,756435,2,7,14.20566744
10279,2301158,756682,2,10,64.52850129
10280,2301135,756703,2,10,43.38158225
10281,2302089,756110,2,2,38.62867962
10282,2300789,756909,2,12,15.41611426
10283,2301514,756298,2,6,13.03154632
10284,2301228,756641,2,9,59.64406782
10285,2301482,756439,2,7,44.62827117
10286,2301429,756484,2,7,64.32566197
10287,2301372,756538,2,8,54.46148181
10288,2300638,757016,2,13,33.57077576
10289,2301350,756561,2,8,56.25275283
10290,2301643,756235,2,5,17.81941353
10291,2302312,756067,2,1,62.40034932
10292,2302209,756092,2,1,53.35583001
10293,2301352,756560,2,8,56.29466938
10294,2301996,756108,2,3,26.99544463
10295,2300646,757008,2,13,26.38002625
10296,2302296,756096,2,1,35.56653477
10297,2302117,756097,2,2,31.13139395
10298,2301511,756325,2,6,29.14511279
10299,2301205,756607,2,9,19.63114938
10300,2300680,757019,2,13,9.535260098
10301,2300808,756908,2,12,3.610398718
10302,2301202,756605,2,9,17.26648852
10303,2301084,756762,2,10,73.47218439
10304,2301637,756321,2,5,70.86289507
10305,2301844,756112,2,4,28.47872302
10306,2301189,756625,2,9,39.16684345
10307,2301648,756278,2,5,31.24102268
10308,2301157,756694,2,10,63.30886098
10309,2301986,756122,2,3,10.10696942
10310,2301835,756161,2,4,21.46816865
10311,2301828,756167,2,4,29.54620221
10312,2301833,756136,2,4,8.71957941
10313,2300497,757134,2,14,18.50490283
10314,2301631,756276,2,5,25.93018123
10315,2300521,757141,2,14,29.88413005
10316,2301845,756195,2,4,54.90162352
10317,2302106,756114,2,2,22.04266067
10318,2301480,756444,2,7,45.15668707
10319,2301848,756168,2,4,28.6956454
10320,2301659,756256,2,5,25.93274182
10321,2301209,756635,2,9,47.89659305
10322,2301423,756424,2,7,18.50073478
10323,2301656,756246,2,5,22.67364766
10324,2302036,756161,2,3,60.61634788
10325,2301207,756584,2,9,6.976347599
10326,2300636,757016,2,13,35.56912967
10327,2300987,756833,2,11,46.9564325
10328,2302148,756130,2,2,24.67096451
10329,2300974,756841,2,11,56.2767781
10330,2301444,756464,2,7,43.24110067
10331,2300986,756783,2,11,3.055053682
10332,2302018,756169,2,3,51.21445139
10333,2301828,756152,2,4,17.21127726
10334,2301825,756209,2,4,70.47323084
10335,2301506,756284,2,6,14.53083616
10336,2300670,756976,2,13,38.62906917
10337,2301446,756451,2,7,30.52723681
10338,2302139,756126,2,2,15.60703975
10339,2300491,757139,2,14,13.31743326
10340,2301846,756170,2,4,30.2115684
10341,2301984,756112,2,3,19.66850352
10342,2301674,756286,2,5,53.88034056
10343,2302082,756105,2,2,47.15041982
10344,2302232,756099,2,1,29.46838977
10345,2300469,757124,2,14,37.14364318
10346,2302278,756119,2,1,23.08999774
10347,2301326,756571,2,8,60.35223443
10348,2302261,756108,2,1,4.809552558
10349,2301635,756240,2,5,10.2927498
10350,2300970,756841,2,11,57.27392909
10351,2301696,756271,2,5,65.6562891
10352,2301962,756138,2,3,21.9107378
10353,2300812,756969,2,12,61.31938665
10354,2301088,756755,2,10,66.06732686
10355,2300498,757160,2,14,9.190888345
10356,2301489,756419,2,7,47.80552047
10357,2302297,756076,2,1,44.98196745
10358,2301420,756427,2,7,22.10366909
10359,2302035,756150,2,3,55.17597331
10360,2301647,756288,2,5,40.05226459
10361,2301337,756518,2,8,14.15379812
10362,2301635,756317,2,5,66.79924175
10363,2300661,757027,2,13,16.27652866
10364,2300657,757023,2,13,16.79415926
10365,2301087,756687,2,10,7.215544257
10366,2301845,756167,2,4,27.0848346
10367,2300815,756945,2,12,38.34209409
10368,2301628,756268,2,5,18.68447212
10369,2301180,756609,2,9,29.95677596
10370,2302294,756068,2,1,48.12985348
10371,2300796,756907,2,12,8.471905269
10372,2301083,756720,2,10,32.66849674
10373,2300491,757111,2,14,41.18593484
10374,2301508,756335,2,6,38.02108888
10375,2301198,756585,2,9,4.163607307
10376,2300800,756927,2,12,19.35091675
10377,2300986,756806,2,11,19.94938979
10378,2301648,756238,2,5,18.78939857
10379,2302123,756092,2,2,35.45659444
10380,2300798,756916,2,12,10.12048314
10381,2301450,756463,2,7,43.05491595
10382,2300802,756974,2,12,65.88916587
10383,2300810,756941,2,12,33.32085802
10384,2302113,756104,2,2,25.68072603
10385,2301191,756663,2,9,75.92173092
10386,2301879,756194,2,4,66.03755496
10387,2302127,756135,2,2,8.335111853
10388,2300790,756875,2,12,36.14364645
10389,2301095,756717,2,10,27.82849761
10390,2301852,756141,2,4,11.42332986
10391,2301440,756412,2,7,8.932815196
10392,2301646,756285,2,5,36.89043641
10393,2300747,756932,2,12,62.14951632
10394,2301152,756687,2,10,58.16760335
10395,2301107,756677,2,10,17.91641925
10396,2300742,756887,2,12,65.88154809
10397,2301425,756443,2,7,27.46167852
10398,2300984,756838,2,11,51.99341259
10399,2301840,756200,2,4,59.72801072
10400,2301266,756620,2,9,72.44975242
10401,2301082,756686,2,10,12.2959619
10402,2300656,756966,2,13,51.02286728
10403,2301448,756407,2,7,15.41392187
10404,2301090,756760,2,10,70.91158917
10405,2301390,756519,2,8,65.63282259
10406,2301626,756254,2,5,8.599901072
10407,2301102,756676,2,10,15.49595686
10408,2301653,756265,2,5,24.29665612
10409,2300791,756877,2,12,33.91106278
10410,2301467,756445,2,7,35.31877953
10411,2301824,756133,2,4,18.12389762
10412,2302082,756112,2,2,44.24716589
10413,2301110,756736,2,10,49.50583682
10414,2301132,756714,2,10,45.48549086
10415,2301019,756822,2,11,48.69512658
10416,2300493,757160,2,14,7.880699752
10417,2301045,756795,2,11,59.52313292
10418,2301653,756245,2,5,19.97116668
10419,2301203,756599,2,9,11.40001868
10420,2301419,756421,2,7,22.2307217
10421,2301415,756491,2,7,74.89571808
10422,2302298,756078,2,1,44.62361254
10423,2302114,756135,2,2,12.1018548
10424,2302056,756128,2,2,67.46301275
10425,2300643,757016,2,13,28.57589868
10426,2302112,756118,2,2,14.85666482
10427,2300507,757143,2,14,16.49056787
10428,2301632,756275,2,5,24.84668788
10429,2301651,756249,2,5,17.32132496
10430,2301623,756277,2,5,28.85285945
10431,2301643,756260,2,5,13.48634489
10432,2300668,756976,2,13,38.76043066
10433,2301231,756623,2,9,46.20499135
10434,2300733,756928,2,12,74.09991889
10435,2300838,756859,2,12,59.54479305
10436,2300796,756918,2,12,12.93748735
10437,2300801,756976,2,12,67.9304849
10438,2301342,756511,2,8,17.10392356
10439,2302086,756096,2,2,48.9146245
10440,2300811,756937,2,12,29.59270483
10441,2301087,756757,2,10,68.15322501
10442,2300978,756812,2,11,27.1995984
10443,2301829,756207,2,4,67.72576072
10444,2301451,756413,2,7,12.53137611
10445,2301106,756709,2,10,23.22305921
